Noun,MW,Count_Pre,P(n),P(w),P(n|w),"P(n,w)",log_term,MI_contribution
抗议,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
报告,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
报道,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
抵抗,天,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
抽检,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
拨款,元,2,0.0008737439930100481,0.001310615989515072,0.6666666666666666,0.0008737439930100481,9.575413433602051,0.008366459968197511
拱桥,座,1,0.00043687199650502403,0.014416775884665793,0.030303030303030304,0.00043687199650502403,6.116085052457498,0.0026719462876616416
拷贝,份,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
按键,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
挖掘,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
提示,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
插曲,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
支派,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
收视,季,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
改革,次,1,0.001310615989515072,0.03014416775884666,0.014492753623188406,0.00043687199650502403,3.46701146858806,0.0015146402221878812
改革,项,2,0.001310615989515072,0.007863695937090432,0.1111111111111111,0.0008737439930100481,6.405600412371079,0.005596854881931917
攻击,场,1,0.0008737439930100481,0.010921799912625601,0.04,0.00043687199650502403,5.516630770031103,0.002410061498484536
攻击,轮,1,0.0008737439930100481,0.001310615989515072,0.3333333333333333,0.00043687199650502403,8.57541359871847,0.003746358059728471
攻势,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
政争,月,1,0.00043687199650502403,0.16295325469637395,0.002680965147453083,0.00043687199650502403,2.617468230984873,0.001143498571858835
政府,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
故事,个,2,0.00218435998252512,0.23896898208824816,0.003656307129798903,0.0008737439930100481,0.7431765186108439,0.000649346018882345
故事,则,2,0.00218435998252512,0.001310615989515072,0.6666666666666666,0.0008737439930100481,8.253560924403956,0.007211499278640416
故事,部,1,0.00218435998252512,0.013543031891655745,0.03225806451612903,0.00043687199650502403,3.8843727957283787,0.0016969736984396586
效果,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
教区,个,2,0.001310615989515072,0.23896898208824816,0.003656307129798903,0.0008737439930100481,1.4801419285228388,0.0012932651188491383
教区,批,1,0.001310615989515072,0.00436871996505024,0.1,0.00043687199650502403,6.253586285630176,0.0027320167259196923
教堂,座,2,0.0017474879860200961,0.014416775884665793,0.06060606060606061,0.0008737439930100481,5.116102066786428,0.004470163448480933
教堂,所,2,0.0017474879860200961,0.009174311926605505,0.09523809523809523,0.0008737439930100481,5.768175491075045,0.005039908685954605
教徒,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
教授,个,2,0.001310615989515072,0.23896898208824816,0.003656307129798903,0.0008737439930100481,1.4801419285228388,0.0012932651188491383
教授,名,1,0.001310615989515072,0.024464831804281346,0.017857142857142856,0.00043687199650502403,3.7681801555936074,0.0016462123877647914
教派,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
数字,组,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
数据,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
数目,年,1,0.00043687199650502403,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,2.1464801453793863,0.0009377370665702867
整合,番,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
文化,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
文字,段,1,0.0008737439930100481,0.00873743993010048,0.05,0.00043687199650502403,5.83855508544754,0.002550701216884028
文字,种,1,0.0008737439930100481,0.0563564875491481,0.007751937984496124,0.00043687199650502403,3.149271892511302,0.001375828699218568
文学,世纪,1,0.00043687199650502403,0.007426823940585408,0.058823529411764705,0.00043687199650502403,7.072994772335391,0.0030899933474597603
文章,篇,3,0.001310615989515072,0.0034949759720401923,0.375,0.001310615989515072,8.160470362014761,0.010695242938420396
新作,首,1,0.00043687199650502403,0.00218435998252512,0.2,0.00043687199650502403,8.838422810202502,0.003861259419048712
新星,种,1,0.0008737439930100481,0.0563564875491481,0.007751937984496124,0.00043687199650502403,3.149271892511302,0.001375828699218568
新星,颗,1,0.0008737439930100481,0.007426823940585408,0.058823529411764705,0.00043687199650502403,6.073017004265497,0.002653131063462428
新闻,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
方向,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
方式,种,3,0.001310615989515072,0.0563564875491481,0.023255813953488372,0.001310615989515072,4.149272648973407,0.005438103078602106
方法,个,1,0.002621231979030144,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,-0.5198576760429744,-0.00022711126083135622
方法,套,1,0.002621231979030144,0.0030581039755351682,0.14285714285714285,0.00043687199650502403,5.768166657429274,0.0025199504838048377
方法,种,4,0.002621231979030144,0.0563564875491481,0.031007751937984496,0.0017474879860200961,3.5643110973508407,0.006228590821058699
旅鸽,只,1,0.00043687199650502403,0.002621231979030144,0.16666666666666666,0.00043687199650502403,8.57541359871847,0.003746358059728471
族群,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
日,年,278,0.27872433377020533,0.22586282219309742,0.5377176015473888,0.12145041502839668,0.9480097350955935,0.11513617577832022
日,日,1,0.27872433377020533,0.0034949759720401923,0.125,0.00043687199650502403,-1.1569106840764547,-0.0005054218803304739
日,月,359,0.27872433377020533,0.16295325469637395,0.9624664879356568,0.15683704674530363,1.7878973451020894,0.28040853948958067
旧友,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
早期,世纪,3,0.0017474879860200961,0.007426823940585408,0.17647058823529413,0.001310615989515072,6.657990400924952,0.008726068677490107
早期,年代,1,0.0017474879860200961,0.005242463958060288,0.08333333333333333,0.00043687199650502403,5.575523829172163,0.0024357902268117796
旱灾,场,1,0.00043687199650502403,0.010921799912625601,0.04,0.00043687199650502403,6.516615652206807,0.0028469268904354767
时,日,1,0.0008737439930100481,0.0034949759720401923,0.125,0.00043687199650502403,7.160454834618554,0.0031282021994838596
时,月,1,0.0008737439930100481,0.16295325469637395,0.002680965147453083,0.00043687199650502403,1.6174692442587335,0.0007066270180247853
时代,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
时候,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
时间,个,1,0.00436871996505024,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,-1.256823178082063,-0.0005490708510625002
时间,年,1,0.00436871996505024,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,-1.1754466336232423,-0.0005135197176160954
时间,段,8,0.00436871996505024,0.00873743993010048,0.4,0.0034949759720401923,6.516641819549543,0.02277550657771793
星,颗,2,0.0008737439930100481,0.007426823940585408,0.11764705882352941,0.0008737439930100481,7.073016839149079,0.006180005975665425
星期,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
星章,枚,2,0.001310615989515072,0.00436871996505024,0.2,0.0008737439930100481,7.2535861205137575,0.006337777300579954
星章,颗,1,0.001310615989515072,0.007426823940585408,0.058823529411764705,0.00043687199650502403,5.488061914263843,0.0023975805654276295
春,年,1,0.00043687199650502403,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,2.1464801453793863,0.0009377370665702867
春天,年,1,0.00043687199650502403,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,2.1464801453793863,0.0009377370665702867
春日,年,1,0.00043687199650502403,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,2.1464801453793863,0.0009377370665702867
晚上,日,1,0.00043687199650502403,0.0034949759720401923,0.125,0.00043687199650502403,8.160407592995563,0.0035650535574467293
晚间,日,1,0.0008737439930100481,0.0034949759720401923,0.125,0.00043687199650502403,7.160454834618554,0.0031282021994838596
晚间,月,1,0.0008737439930100481,0.16295325469637395,0.002680965147453083,0.00043687199650502403,1.6174692442587335,0.0007066270180247853
普查,年,15,0.00655307994757536,0.22586282219309742,0.029013539651837523,0.00655307994757536,2.146481201783284,0.014066062921253498
景点,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
曲,部,1,0.0008737439930100481,0.013543031891655745,0.03225806451612903,0.00043687199650502403,5.20629357546776,0.0022744838687058806
曲,首,1,0.0008737439930100481,0.00218435998252512,0.2,0.00043687199650502403,7.838498394571764,0.0034244204432379924
曾孙,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
月,个,26,0.07426823940585409,0.23896898208824816,0.04753199268738574,0.011358671909130624,-0.6438464886610792,-0.007313241024546989
月,年,143,0.07426823940585409,0.22586282219309742,0.2765957446808511,0.06247269550021844,1.896961671590202,0.11850830888484006
月,月,1,0.07426823940585409,0.16295325469637395,0.002680965147453083,0.00043687199650502403,-4.791920690525277,-0.0020934559591635113
月台,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
朝代,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
期,世纪,1,0.00043687199650502403,0.007426823940585408,0.058823529411764705,0.00043687199650502403,7.072994772335391,0.0030899933474597603
期间,个,1,0.0034949759720401923,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,-0.9348951177423702,-0.0004084294966109088
期间,年,4,0.0034949759720401923,0.22586282219309742,0.007736943907156673,0.0017474879860200961,1.1464811770371144,0.0020034620830705363
期间,段,3,0.0034949759720401923,0.00873743993010048,0.15,0.001310615989515072,5.423531539080491,0.00710816715475818
末期,年代,2,0.0008737439930100481,0.005242463958060288,0.16666666666666666,0.0008737439930100481,7.575507916332416,0.006619054535895515
术语,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
机位,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
机关,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
机制,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
机构,个,4,0.002621231979030144,0.23896898208824816,0.007312614259597806,0.0017474879860200961,1.48014207628239,0.0025865304959063174
机构,家,1,0.002621231979030144,0.007863695937090432,0.05555555555555555,0.00043687199650502403,4.4056075765393095,0.0019246865777803885
机构,所,1,0.002621231979030144,0.009174311926605505,0.047619047619047616,0.00043687199650502403,4.183216155070177,0.0018275299934775785
机枪,挺,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
机车,辆,2,0.0008737439930100481,0.002621231979030144,0.3333333333333333,0.0008737439930100481,8.575476421401433,0.007492771010398806
杂志,家,1,0.00043687199650502403,0.007863695937090432,0.05555555555555555,0.00043687199650502403,6.990535082340956,0.003053969018060706
权利,项,1,0.00043687199650502403,0.007863695937090432,0.05555555555555555,0.00043687199650502403,6.990535082340956,0.003053969018060706
权益,项,1,0.00043687199650502403,0.007863695937090432,0.05555555555555555,0.00043687199650502403,6.990535082340956,0.003053969018060706
材料,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
村,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
村落,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
条,道,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
条件,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
条约,个,1,0.001310615989515072,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,0.4801420936392578,0.00020976063505428476
条约,年,1,0.001310615989515072,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,0.5615186193875473,0.0002453117603265825
条约,次,1,0.001310615989515072,0.03014416775884666,0.014492753623188406,0.00043687199650502403,3.46701146858806,0.0015146402221878812
松树,棵,1,0.00043687199650502403,0.0008737439930100481,0.5,0.00043687199650502403,10.16012417573886,0.004438673733393997
柏树,棵,1,0.00043687199650502403,0.0008737439930100481,0.5,0.00043687199650502403,10.16012417573886,0.004438673733393997
标售,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
标志,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
标本,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
标语,句,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
树林,平方呎,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
校区,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
校庆,周年,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
格,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
案件,起,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
桌,张,1,0.00043687199650502403,0.0061162079510703364,0.07142857142857142,0.00043687199650502403,7.353093163662955,0.0032123604908968783
桥,座,2,0.0008737439930100481,0.014416775884665793,0.06060606060606061,0.0008737439930100481,6.116096340281914,0.005343902437992061
梦,场,1,0.00043687199650502403,0.010921799912625601,0.04,0.00043687199650502403,6.516615652206807,0.0028469268904354767
植物,种,1,0.0008737439930100481,0.0563564875491481,0.007751937984496124,0.00043687199650502403,3.149271892511302,0.001375828699218568
植物,类,1,0.0008737439930100481,0.001310615989515072,0.3333333333333333,0.00043687199650502403,8.57541359871847,0.003746358059728471
椰林,片,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
楼,层,2,0.0008737439930100481,0.0030581039755351682,0.2857142857142857,0.0008737439930100481,8.353092998546535,0.007298464830534325
楼层,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
楼房,座,1,0.00043687199650502403,0.014416775884665793,0.030303030303030304,0.00043687199650502403,6.116085052457498,0.0026719462876616416
楼梯,个,1,0.001310615989515072,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,0.4801420936392578,0.00020976063505428476
楼梯,条,2,0.001310615989515072,0.021843599825251202,0.04,0.0008737439930100481,4.931678182831069,0.0043090241877073564
概念,个,3,0.001310615989515072,0.23896898208824816,0.005484460694698354,0.001310615989515072,2.0651043742051844,0.0027065588128508318
模具,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
模型,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
模式,种,2,0.0008737439930100481,0.0563564875491481,0.015503875968992248,0.0008737439930100481,4.149271727394883,0.0036254012471777044
模样,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
模腔,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
横带,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
横波,类,1,0.00043687199650502403,0.001310615989515072,0.3333333333333333,0.00043687199650502403,9.575287631369216,0.004183175024626132
横线,道,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
款,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
款式,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
歌,首,2,0.0008737439930100481,0.00218435998252512,0.4,0.0008737439930100481,8.838498229455345,0.007722584735216553
歌人,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
歌手,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
歌星,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
正月,年,2,0.0008737439930100481,0.22586282219309742,0.0038684719535783366,0.0008737439930100481,2.146480711309893,0.0018754746276189542
武器,种,3,0.001310615989515072,0.0563564875491481,0.023255813953488372,0.001310615989515072,4.149272648973407,0.005438103078602106
死亡,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
死刑,项,1,0.00043687199650502403,0.007863695937090432,0.05555555555555555,0.00043687199650502403,6.990535082340956,0.003053969018060706
殿堂,座,1,0.00043687199650502403,0.014416775884665793,0.030303030303030304,0.00043687199650502403,6.116085052457498,0.0026719462876616416
母亲,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
母音,个,0,0.0,0.23896898208824816,0.0,0.0,0.0,0.0
比赛,场,4,0.003931847968545216,0.010921799912625601,0.16,0.0017474879860200961,5.3467172793314655,0.00934332421027779
比赛,届,2,0.003931847968545216,0.004805591961555264,0.18181818181818182,0.0008737439930100481,5.531137657227909,0.004832798302514555
比赛,年,1,0.003931847968545216,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,-1.0234435564236901,-0.0004471138298050197
比赛,次,1,0.003931847968545216,0.03014416775884666,0.014492753623188406,0.00043687199650502403,1.8820514023333161,0.000822215553662436
比赛,项,1,0.003931847968545216,0.007863695937090432,0.05555555555555555,0.00043687199650502403,3.820647408842969,0.0016691338614429746
民兵,支,1,0.00043687199650502403,0.004805591961555264,0.09090909090909091,0.00043687199650502403,7.7010017423244905,0.0033643520062579687
民族,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
氨基酸,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
水库,座,1,0.00043687199650502403,0.014416775884665793,0.030303030303030304,0.00043687199650502403,6.116085052457498,0.0026719462876616416
水果,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
水深,米,2,0.0008737439930100481,0.0017474879860200961,0.5,0.0008737439930100481,9.160407427879143,0.008003850963634027
水雷,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
汇率,年,1,0.00043687199650502403,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,2.1464801453793863,0.0009377370665702867
汞柱,毫米,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
汤,口,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
汽车,台,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
沟壑,道,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
河,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
河川,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
河流,条,2,0.0008737439930100481,0.021843599825251202,0.04,0.0008737439930100481,5.516638163886239,0.0048201294573055825
油脂,层,1,0.00043687199650502403,0.0030581039755351682,0.14285714285714285,0.00043687199650502403,8.353039173615517,0.003649208900662087
法官,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
法案,年,2,0.001310615989515072,0.22586282219309742,0.0038684719535783366,0.0008737439930100481,1.5615184542711285,0.001364367369393734
法案,项,1,0.001310615989515072,0.007863695937090432,0.05555555555555555,0.00043687199650502403,5.4056005774874984,0.002361555516595674
法老,位,1,0.00043687199650502403,0.01616426387068589,0.02702702702702703,0.00043687199650502403,5.95102828249083,0.002599837607029633
波动,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
波折,方,1,0.00043687199650502403,0.00043687199650502403,1.0,0.00043687199650502403,11.159746372651574,0.004875380678309993
波长,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
泳滩,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
洋房,间,1,0.00043687199650502403,0.00655307994757536,0.06666666666666667,0.00043687199650502403,7.2535610895203755,0.003168877714949924
活佛,世,1,0.00043687199650502403,0.0008737439930100481,0.5,0.00043687199650502403,10.16012417573886,0.004438673733393997
活动,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
派别,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
流感,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
浩劫,场,1,0.00043687199650502403,0.010921799912625601,0.04,0.00043687199650502403,6.516615652206807,0.0028469268904354767
浪,层,1,0.00043687199650502403,0.0030581039755351682,0.14285714285714285,0.00043687199650502403,8.353039173615517,0.003649208900662087
海拔,米,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
海盗,名,1,0.00043687199650502403,0.024464831804281346,0.017857142857142856,0.00043687199650502403,5.353133657524508,0.0023386341885209736
渠道,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
温泉,座,1,0.00043687199650502403,0.014416775884665793,0.030303030303030304,0.00043687199650502403,6.116085052457498,0.0026719462876616416
游戏,个,1,0.0034949759720401923,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,-0.9348951177423702,-0.0004084294966109088
游戏,套,1,0.0034949759720401923,0.0030581039755351682,0.14285714285714285,0.00043687199650502403,5.353133657524508,0.0023386341885209736
游戏,款,3,0.0034949759720401923,0.00218435998252512,0.6,0.001310615989515072,7.423517366013466,0.009729380558340061
游戏,种,2,0.0034949759720401923,0.0563564875491481,0.015503875968992248,0.0008737439930100481,2.149273924784816,0.0018779151811138626
游戏,部,1,0.0034949759720401923,0.013543031891655745,0.03225806451612903,0.00043687199650502403,3.2063027194085323,0.0014007438704274934
游行,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
湖泊,个,7,0.0030581039755351682,0.23896898208824816,0.012797074954296161,0.0030581039755351682,2.0651045745239935,0.0063153045092476864
溪流,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
演出,场,1,0.00043687199650502403,0.010921799912625601,0.04,0.00043687199650502403,6.516615652206807,0.0028469268904354767
潜艇,艘,3,0.001310615989515072,0.0017474879860200961,0.75,0.001310615989515072,9.160438867083778,0.012005817650175332
火箭,台,1,0.00043687199650502403,0.0017474879860200961,0.25,0.00043687199650502403,9.160313114390162,0.004001884278894785
灾害,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
炸弹,枚,2,0.0008737439930100481,0.00436871996505024,0.2,0.0008737439930100481,7.838536023125008,0.006848873764198347
炸药,个,2,0.0008737439930100481,0.23896898208824816,0.003656307129798903,0.0008737439930100481,2.0651041989262633,0.0018043723887516498
点,年,1,0.001310615989515072,0.22586282219309742,0.0019342359767891683,0.00043687199650502403,0.5615186193875473,0.0002453117603265825
点,日,1,0.001310615989515072,0.0034949759720401923,0.125,0.00043687199650502403,6.5755080814488345,0.0028726553435774725
点,月,1,0.001310615989515072,0.16295325469637395,0.002680965147453083,0.00043687199650502403,1.0325070812956891,0.0004510734300112229
烟枪,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
照片,张,1,0.00043687199650502403,0.0061162079510703364,0.07142857142857142,0.00043687199650502403,7.353093163662955,0.0032123604908968783
熊猫,只,1,0.00043687199650502403,0.002621231979030144,0.16666666666666666,0.00043687199650502403,8.57541359871847,0.003746358059728471
燃气,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
爆炸,次,1,0.00043687199650502403,0.03014416775884666,0.014492753623188406,0.00043687199650502403,5.05196666593463,0.0022070627636236917
爬梯,条,1,0.00043687199650502403,0.021843599825251202,0.02,0.00043687199650502403,5.516630770031103,0.002410061498484536
爱好,种,1,0.00043687199650502403,0.0563564875491481,0.007751937984496124,0.00043687199650502403,4.149268962663265,0.0018126994157550305
父亲,个,1,0.00043687199650502403,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,2.0651036730897085,0.0009021859646525594
版本,个,1,0.001310615989515072,0.23896898208824816,0.0018281535648994515,0.00043687199650502403,0.4801420936392578,0.00020976063505428476
版本,代,2,0.001310615989515072,0.0034949759720401923,0.25,0.0008737439930100481,7.575507916332416,0.006619054535895515
